 Daily soil water balance output for Citrus & Subtropical in 185_San Joaquin DAU_Co within 06_San Joaquin River for WY 2015,,,,,,,,,,,,,,,,,,,,,,,Annual and in-season monthly output  for Citrus & Subtropical in 185_San Joaquin DAU_Co within 06_San Joaquin River for WY 2015,,,,,
Year,Mon,Day,DOY, Area,OKc,IKc,CCKc,ETo,Kc,ETc,Pcp,Er,Spg,Espg,SWD,SWDx,FC,PWP,SWC, YT ,NA,,Year,Mon, Area,ETo,ETc,ETc
 #  , # , # ,  #,Acres,   ,   ,    , mm,mm, mm, mm,mm, mm, mm , mm, mm ,mm, mm, mm, mm, mm,,#  , # , Acres, mm, mm,acre-ft
2014,12,9,343,2,1.19,1,0,0.69,1.19,0.82,0,0,0,0,3.87,91.17,395.02,197.51,391.16,303.85,0,,,,,,,
2014,12,10,344,2,1.18,1,0,0.96,1.18,1.14,0,0,0,0,5,91.17,395.02,197.51,390.02,303.85,0,,,,,,,
2014,12,11,345,2,1.17,1,0,1.43,1.17,1.67,0,0,0,0,6.68,91.17,395.02,197.51,388.34,303.85,0,,,,,,,
2014,12,12,346,2,1.2,1,0,0.62,1.2,0.74,63.4,7.42,0,0,0,91.17,395.02,197.51,395.02,303.85,0,,,,,,,
2014,12,13,347,2,1.19,1,0,0.7,1.19,0.83,1.49,0.83,0,0,0,91.17,395.02,197.51,395.02,303.85,0,,,,,,,
2014,12,14,348,2,1.19,1,0,0.78,1.19,0.93,0,0,0,0,0.93,91.17,395.02,197.51,394.09,303.85,0,,,,,,,
2014,12,15,349,2,1.18,1,0,1.03,1.18,1.21,7.42,2.14,0,0,0,91.17,395.02,197.51,395.02,303.85,0,,,,,,,
2014,12,16,350,2,1.17,1,0,1.27,1.17,1.48,8.63,1.48,0,0,0,91.17,395.02,197.51,395.02,303.85,0,,,,,,,
2014,12,17,351,2,1.18,1,0,0.95,1.18,1.12,10.65,1.12,0,0,0,91.17,395.02,197.51,395.02,303.85,0,,,,,,,
2014,12,18,352,2,1.18,1,0,1.01,1.18,1.19,3.76,1.19,0,0,0,91.17,395.02,197.51,395.02,303.85,0,,,,,,,
2014,12,19,353,2,1.18,1,0,0.86,1.18,1.02,0,0,0,0,1.02,91.17,395.02,197.51,394,303.85,0,,,,,,,
2014,12,20,354,2,1.19,1,0,0.69,1.19,0.82,8.9,1.84,0,0,0,91.17,395.02,197.51,395.02,303.85,0,,,,,,,
2014,12,21,355,2,1.19,1,0,0.99,1.19,1.17,0.18,0.18,0,0,0.99,91.17,395.02,197.51,394.03,303.85,0,,,,,,,
2014,12,22,356,2,1.19,1,0,0.76,1.19,0.9,0,0,0,0,1.9,91.17,395.02,197.51,393.12,303.85,0,,,,,,,
2014,12,23,357,2,1.19,1,0,0.75,1.19,0.89,0,0,0,0,2.79,91.17,395.02,197.51,392.23,303.85,0,,,,,,,
2014,12,24,358,2,1.19,1,0,0.93,1.19,1.1,0,0,0,0,3.89,91.17,395.02,197.51,391.13,303.85,0,,,,,,,
2014,12,25,359,2,1.14,1,0,2,1.14,2.28,0.99,0.99,0,0,5.18,91.17,395.02,197.51,389.84,303.85,0,,,,,,,
2014,12,26,360,2,1.01,1,0,1.63,1.01,1.65,0,0,0,0,6.84,91.17,395.02,197.51,388.19,303.85,0,,,,,,,
2014,12,27,361,2,0.97,1,0,0.77,1,0.77,0,0,0,0,7.61,91.17,395.02,197.51,387.42,303.85,0,,,,,,,
2014,12,28,362,2,0.93,1,0,0.77,1,0.77,0,0,0,0,8.38,91.17,395.02,197.51,386.65,303.85,0,,,,,,,
2014,12,29,363,2,0.9,1,0,0.56,1,0.56,0,0,0,0,8.94,91.17,395.02,197.51,386.09,303.85,0,,,,,,,
2014,12,30,364,2,0.8,1,0,2.46,1,2.46,0,0,0,0,11.4,91.17,395.02,197.51,383.63,303.85,0,,,,,,,
2014,12,31,365,2,0.73,1,0,2.55,1,2.55,0,0,0,0,13.95,91.17,395.02,197.51,381.08,303.85,0,,,,,,,
2015,1,1,1,2,0.71,1,0,0.94,1,0.94,0,0,0,0,14.89,90.34,395.02,197.51,380.14,304.68,0,,,,,,,
2015,1,2,2,2,0.69,1,0,0.91,1,0.91,0,0,0,0,15.8,90.34,395.02,197.51,379.23,304.68,0,,,,,,,
2015,1,3,3,2,0.67,1,0,0.91,1,0.91,0,0,0,0,16.71,90.34,395.02,197.51,378.32,304.68,0,,,,,,,
2015,1,4,4,2,0.65,1,0,1,1,1,0,0,0,0,17.71,90.34,395.02,197.51,377.32,304.68,0,,,,,,,
2015,1,5,5,2,0.64,1,0,0.96,1,0.96,0,0,0,0,18.67,90.34,395.02,197.51,376.36,304.68,0,,,,,,,
2015,1,6,6,2,0.62,1,0,1.22,1,1.22,0,0,0,0,19.89,90.34,395.02,197.51,375.14,304.68,0,,,,,,,
2015,1,7,7,2,0.6,1,0,1.2,1,1.2,0,0,0,0,21.09,90.34,395.02,197.51,373.94,304.68,0,,,,,,,
2015,1,8,8,2,0.59,1,0,1.05,1,1.05,0,0,0,0,22.14,90.34,395.02,197.51,372.89,304.68,0,,,,,,,
2015,1,9,9,2,0.58,1,0,0.9,1,0.9,0,0,0,0,23.04,90.34,395.02,197.51,371.99,304.68,0,,,,,,,
2015,1,10,10,2,0.56,1,0,1.04,1,1.04,0,0,0,0,24.08,90.34,395.02,197.51,370.95,304.68,0,,,,,,,
2015,1,11,11,2,0.55,1,0,0.89,1,0.89,0,0,0,0,24.97,90.34,395.02,197.51,370.06,304.68,0,,,,,,,
2015,1,12,12,2,0.54,1,0,0.99,1,0.99,0,0,0,0,25.96,90.34,395.02,197.51,369.07,304.68,0,,,,,,,
2015,1,13,13,2,0.53,1,0,1,1,1,0,0,0,0,26.96,90.34,395.02,197.51,368.07,304.68,0,,,,,,,
2015,1,14,14,2,0.53,1,0,0.64,1,0.64,0,0,0,0,27.6,90.34,395.02,197.51,367.43,304.68,0,,,,,,,
2015,1,15,15,2,0.52,1,0,0.67,1,0.67,0,0,0,0,28.27,90.34,395.02,197.51,366.76,304.68,0,,,,,,,
2015,1,16,16,2,0.52,1,0,0.64,1,0.64,0,0,0,0,28.91,90.34,395.02,197.51,366.12,304.68,0,,,,,,,
2015,1,17,17,2,0.51,1,0,0.53,1,0.53,0,0,0,0,29.44,90.34,395.02,197.51,365.59,304.68,0,,,,,,,
2015,1,18,18,2,0.51,1,0,0.61,1,0.61,0,0,0,0,30.05,90.34,395.02,197.51,364.98,304.68,0,,,,,,,
2015,1,19,19,2,0.5,1,0,0.55,1,0.55,0.03,0.03,0,0,30.57,90.34,395.02,197.51,364.46,304.68,0,,,,,,,
2015,1,20,20,2,0.5,1,0,0.74,1,0.74,0,0,0,0,31.31,90.34,395.02,197.51,363.72,304.68,0,,,,,,,
2015,1,21,21,2,0.49,1,0,1.03,1,1.03,0,0,0,0,32.34,90.34,395.02,197.51,362.69,304.68,0,,,,,,,
2015,1,22,22,2,0.48,1,0,0.7,1,0.7,0,0,0,0,33.04,90.34,395.02,197.51,361.99,304.68,0,,,,,,,
2015,1,23,23,2,0.48,1,0,0.94,1,0.94,0,0,0,0,33.98,90.34,395.02,197.51,361.05,304.68,0,,,,,,,
2015,1,24,24,2,0.47,1,0,0.86,1,0.86,0,0,0,0,34.84,90.34,395.02,197.51,360.19,304.68,0,,,,,,,
2015,1,25,25,2,0.47,1,0,1,1,1,0,0,0,0,35.84,90.34,395.02,197.51,359.19,304.68,0,,,,,,,
2015,1,26,26,2,0.46,1,0,1.2,1,1.2,0,0,0,0,37.04,90.34,395.02,197.51,357.99,304.68,0,,,,,,,
2015,1,27,27,2,0.45,1,0,1.17,1,1.17,0,0,0,0,38.21,90.34,395.02,197.51,356.82,304.68,0,,,,,,,
2015,1,28,28,2,0.44,1,0,1.46,1,1.46,0,0,0,0,39.67,90.34,395.02,197.51,355.36,304.68,0,,,,,,,
2015,1,29,29,2,0.44,1,0,1.36,1,1.36,0,0,0,0,41.03,90.34,395.02,197.51,354,304.68,0,,,,,,,
2015,1,30,30,2,0.43,1,0,1.73,1,1.73,0,0,0,0,42.76,90.34,395.02,197.51,352.27,304.68,0,,,,,,,
2015,1,31,31,2,0.41,1,0,2.98,1,2.98,0,0,0,0,45.74,90.34,395.02,197.51,349.29,304.68,0,,,,,,,
2015,2,1,32,2,0.41,1,0,1.53,1,1.53,0,0,0,0,47.27,90.34,395.02,197.51,347.76,304.68,0,,,,,,,
2015,2,2,33,2,0.4,1,0,1.54,1,1.54,0,0,0,0,48.81,90.34,395.02,197.51,346.22,304.68,0,,,,,,,
2015,2,3,34,2,0.39,1,0,1.62,1,1.62,0,0,0,0,50.43,90.34,395.02,197.51,344.6,304.68,0,,,,,,,
2015,2,4,35,2,0.39,1,0,1.46,1,1.46,0.01,0.01,0,0,51.88,90.34,395.02,197.51,343.15,304.68,0,,,,,,,
2015,2,5,36,2,0.38,1,0,1.06,1,1.06,0,0,0,0,52.94,90.34,395.02,197.51,342.09,304.68,0,,,,,,,
2015,2,6,37,2,0.38,1,0,2.4,1,2.4,0.23,0.23,0,0,55.11,90.34,395.02,197.51,339.92,304.68,0,,,,,,,
2015,2,7,38,2,1.16,1,0,1.48,1.16,1.72,13.13,13.13,0,0,43.69,90.34,395.02,197.51,351.33,304.68,0,,,,,,,
2015,2,8,39,2,1.16,1,0,1.56,1.16,1.81,12.26,12.26,0,0,33.24,90.34,395.02,197.51,361.78,304.68,0,,,,,,,
2015,2,9,40,2,1.14,1,0,2.12,1.14,2.41,13.42,13.42,0,0,22.23,90.34,395.02,197.51,372.8,304.68,0,,,,,,,
2015,2,10,41,2,1.14,1,0,1.87,1.14,2.13,0,0,0,0,24.36,90.34,395.02,197.51,370.66,304.68,0,,,,,,,
2015,2,11,42,2,1.14,1,0,1.71,1.14,1.96,0,0,0,0,26.31,90.34,395.02,197.51,368.71,304.68,0,,,,,,,
2015,2,12,43,2,1,1,0,2,1,2,0,0,0,0,28.32,90.34,395.02,197.51,366.7,304.68,0,,,,,,,
2015,2,13,44,2,0.89,1,0,2.09,1,2.09,0,0,0,0,30.41,90.34,395.02,197.51,364.61,304.68,0,,,,,,,
2015,2,14,45,2,0.8,1,0,2.2,1,2.2,0,0,0,0,32.61,90.34,395.02,197.51,362.41,304.68,0,,,,,,,
2015,2,15,46,2,0.74,1,0,2.08,1,2.08,0,0,0,0,34.69,90.34,395.02,197.51,360.33,304.68,0,,,,,,,
2015,2,16,47,2,0.69,1,0,2.09,1,2.09,0,0,0,0,36.78,90.34,395.02,197.51,358.24,304.68,0,,,,,,,
2015,2,17,48,2,0.65,1,0,1.81,1,1.81,0,0,0,0,38.59,90.34,395.02,197.51,356.43,304.68,0,,,,,,,
2015,2,18,49,2,0.63,1,0,1.72,1,1.72,0,0,0,0,40.31,90.34,395.02,197.51,354.71,304.68,0,,,,,,,
2015,2,19,50,2,0.61,1,0,1.04,1,1.04,0,0,0,0,41.35,90.34,395.02,197.51,353.67,304.68,0,,,,,,,
2015,2,20,51,2,0.59,1,0,1.75,1,1.75,0,0,0,0,43.1,90.34,395.02,197.51,351.92,304.68,0,,,,,,,
2015,2,21,52,2,0.57,1,0,1.58,1,1.58,0,0,0,0,44.68,90.34,395.02,197.51,350.34,304.68,0,,,,,,,
2015,2,22,53,2,0.53,1,0,2.95,1,2.95,0,0,0,0,47.63,90.34,395.02,197.51,347.39,304.68,0,,,,,,,
2015,2,23,54,2,0.5,1,0,3.55,1,3.55,0,0,0,0,51.18,90.34,395.02,197.51,343.84,304.68,0,,,,,,,
2015,2,24,55,2,0.48,1,0,2.71,1,2.71,0,0,0,0,53.89,90.34,395.02,197.51,341.13,304.68,0,,,,,,,
2015,2,25,56,2,0.47,1,0,2.2,1,2.2,0,0,0,0,56.09,90.34,395.02,197.51,338.93,304.68,0,,,,,,,
2015,2,26,57,2,0.45,1,0,2.91,1,2.91,0,0,0,0,59,90.34,395.02,197.51,336.02,304.68,0,,,,,,,
2015,2,27,58,2,0.43,1,0,2.86,1,2.86,0,0,0,0,61.86,90.34,395.02,197.51,333.16,304.68,0,,,,,,,
2015,2,28,59,2,0.42,1,0,2.01,1,2.01,0,0,0,0,63.87,90.34,395.02,197.51,331.15,304.68,0,,,,,,,
2015,3,1,60,2,0.41,1,0,2.51,1,2.51,0.25,0.25,0,0,66.13,90.34,395.02,197.51,328.89,304.68,0,,,,,,,
2015,3,2,61,2,0.4,1,0,2.21,1,2.21,0,0,0,0,68.34,90.34,395.02,197.51,326.68,304.68,0,,,,,,,
2015,3,3,62,2,0.39,1,0,2.53,1,2.53,1.19,1.19,0,0,69.68,90.34,395.02,197.51,325.34,304.68,0,,,,,,,
2015,3,4,63,2,0.38,1,0,2.61,1,2.61,0,0,0,0,72.29,90.34,395.02,197.51,322.73,304.68,0,,,,,,,
2015,3,5,64,2,0.37,1,0,2.81,1,2.81,0,0,0,0,75.1,90.34,395.02,197.51,319.92,304.68,0,,,,,,,
2015,3,6,65,2,0.36,1,0,2.99,1,2.99,0,0,0,0,78.09,90.34,395.02,197.51,316.93,304.68,0,,,,,,,
2015,3,7,66,2,0.35,1,0,2.88,1,2.88,0,0,0,0,80.97,90.34,395.02,197.51,314.05,304.68,0,,,,,,,
2015,3,8,67,2,0.34,1,0,2.97,1,2.97,0,0,0,0,83.94,90.34,395.02,197.51,311.08,304.68,0,,,,,,,
2015,3,9,68,2,0.34,1,0,2.92,1,2.92,0,0,0,0,86.86,90.34,395.02,197.51,308.16,304.68,0,,,,,,,
2015,3,10,69,2,0.33,1,0,2.53,1,2.53,0,0,0,0,89.39,90.34,395.02,197.51,305.63,304.68,0,,,,,,,
2015,3,11,70,2,0.32,1,0,2.06,1,2.06,1.21,1.21,0,0,90.24,90.34,395.02,197.51,304.78,304.68,0,,,,,,,
2015,3,12,71,2,1.09,1,0,3.36,1.09,3.65,3.33,3.33,0,0,0,90.34,395.02,197.51,395.02,304.68,90.56,,,,,,,
2015,3,13,72,2,1.07,1,0,3.07,1.07,3.29,0,0,0,0,3.29,90.34,395.02,197.51,391.73,304.68,0,,,,,,,
2015,3,14,73,2,0.86,1,0,3.44,1,3.44,0,0,0,0,6.73,90.34,395.02,197.51,388.29,304.68,0,,,,,,,
2015,3,15,74,2,0.73,1,0,3.99,1,3.99,0,0,0,0,10.72,90.34,395.02,197.51,384.3,304.68,0,,,,,,,
2015,3,16,75,2,0.66,1,0,2.83,1,2.83,0,0,0,0,13.55,90.34,395.02,197.51,381.47,304.68,0,,,,,,,
2015,3,17,76,2,0.6,1,0,3.65,1,3.65,0,0,0,0,17.2,90.34,395.02,197.51,377.82,304.68,0,,,,,,,
2015,3,18,77,2,0.55,1,0,3.82,1,3.82,0,0,0,0,21.02,90.34,395.02,197.51,374,304.68,0,,,,,,,
2015,3,19,78,2,0.51,1,0,3.83,1,3.83,0,0,0,0,24.85,90.34,395.02,197.51,370.17,304.68,0,,,,,,,
2015,3,20,79,2,0.48,1,0,3.23,1,3.23,0,0,0,0,28.08,90.34,395.02,197.51,366.94,304.68,0,,,,,,,
2015,3,21,80,2,0.46,1,0,3.56,1,3.56,0,0,0,0,31.64,90.34,395.02,197.51,363.38,304.68,0,,,,,,,
2015,3,22,81,2,0.44,1,0,3.17,1,3.17,0,0,0,0,34.81,90.34,395.02,197.51,360.21,304.68,0,,,,,,,
2015,3,23,82,2,0.42,1,0,3.21,1,3.21,0.72,0.72,0,0,37.3,90.34,395.02,197.51,357.72,304.68,0,,,,,,,
2015,3,24,83,2,0.41,1,0,3.34,1,3.34,0,0,0,0,40.64,90.34,395.02,197.51,354.38,304.68,0,,,,,,,
2015,3,25,84,2,0.39,1,0,4.1,1,4.1,0,0,0,0,44.74,90.34,395.02,197.51,350.28,304.68,0,,,,,,,
2015,3,26,85,2,0.37,1,0,3.96,1,3.96,0,0,0,0,48.7,90.34,395.02,197.51,346.32,304.68,0,,,,,,,
2015,3,27,86,2,0.36,1,0,4.5,1,4.5,0,0,0,0,53.2,90.34,395.02,197.51,341.82,304.68,0,,,,,,,
2015,3,28,87,2,0.34,1,0,4.95,1,4.95,0,0,0,0,58.15,90.34,395.02,197.51,336.87,304.68,0,,,,,,,
2015,3,29,88,2,0.33,1,0,4.75,1,4.75,0,0,0,0,62.9,90.34,395.02,197.51,332.12,304.68,0,,,,,,,
